transaction_id,transaction_date,amount,account_id,category,currency,is_reversal
TXN107459,2024-11-06 19:00:00,25783.9,ACC2908,debit,INR,False
TXN107460,2024-11-06 20:00:00,47997.55,ACC9263,credit,INR,False
TXN107461,2024-11-06 21:00:00,36791.04,ACC4465,debit,INR,False
TXN107462,2024-11-06 22:00:00,91390.07,ACC7370,credit,INR,False
TXN107463,2024-11-06 23:00:00,36892.72,ACC7457,credit,INR,False
TXN107464,2024-11-07 00:00:00,37407.11,ACC2844,debit,INR,False
TXN107465,2024-11-07 01:00:00,38415.1,ACC8472,debit,INR,False
TXN107466,2024-11-07 02:00:00,83678.36,ACC4796,credit,INR,False
TXN107467,2024-11-07 03:00:00,65113.75,ACC7367,debit,INR,False
TXN107468,2024-11-07 04:00:00,61455.47,ACC7618,debit,INR,False
TXN107469,2024-11-07 05:00:00,33480.89,ACC3978,debit,INR,False
TXN107470,2024-11-07 06:00:00,81808.63,ACC6162,credit,INR,False
TXN107471,2024-11-07 07:00:00,3932.55,ACC1932,credit,INR,False
TXN107472,2024-11-07 08:00:00,87092.64,ACC1947,debit,INR,False
TXN107473,2024-11-07 09:00:00,51323.71,ACC2051,debit,INR,False
TXN107474,2024-11-07 10:00:00,39885.2,ACC1863,credit,INR,False
TXN107475,2024-11-07 11:00:00,49767.01,ACC9746,credit,INR,False
TXN107476,2024-11-07 12:00:00,66774.81,ACC1559,debit,INR,False
TXN107477,2024-11-07 13:00:00,1375.27,ACC1974,debit,INR,False
TXN107478,2024-11-07 14:00:00,87168.03,ACC2285,debit,INR,False
TXN107479,2024-11-07 15:00:00,44729.28,ACC4195,credit,INR,False
TXN107480,2024-11-07 16:00:00,34362.36,ACC1974,credit,INR,False
TXN107481,2024-11-07 17:00:00,13910.73,ACC7370,debit,INR,False
TXN107482,2024-11-07 18:00:00,44002.59,ACC8892,credit,INR,False
TXN107483,2024-11-07 19:00:00,49682.64,ACC3978,debit,INR,False
TXN107484,2024-11-07 20:00:00,40424.3,ACC6349,debit,INR,False
TXN107485,2024-11-07 21:00:00,67898.14,ACC4042,debit,INR,True
TXN107486,2024-11-07 22:00:00,42147.56,ACC5620,debit,INR,False
TXN107487,2024-11-07 23:00:00,96145.62,ACC5204,debit,INR,False
TXN107488,2024-11-08 00:00:00,59967.82,ACC3977,credit,INR,False
TXN107489,2024-11-08 01:00:00,80767.05,ACC2992,credit,INR,False
TXN107490,2024-11-08 02:00:00,11024.65,ACC7583,debit,INR,False
TXN107491,2024-11-08 03:00:00,39789.4,ACC4890,credit,INR,False
TXN107492,2024-11-08 04:00:00,33751.09,ACC4831,debit,INR,False
TXN107493,2024-11-08 05:00:00,56991.29,ACC9660,credit,INR,True
TXN107494,2024-11-08 06:00:00,86125.24,ACC3613,credit,INR,False
TXN107495,2024-11-08 07:00:00,7925.99,ACC7414,credit,INR,False
TXN107496,2024-11-08 08:00:00,7350.22,ACC7761,credit,INR,False
TXN107497,2024-11-08 09:00:00,85046.74,ACC4465,debit,INR,False
TXN107498,2024-11-08 10:00:00,21363.72,ACC6967,credit,INR,False
TXN107499,2024-11-08 11:00:00,66908.45,ACC9382,credit,INR,False
TXN107500,2024-11-08 12:00:00,54333.53,ACC7749,credit,INR,False
TXN107501,2024-11-08 13:00:00,83306.07,ACC5929,credit,INR,False
TXN107502,2024-11-08 14:00:00,12596.38,ACC1071,credit,INR,False
TXN107503,2024-11-08 15:00:00,13065.32,ACC8635,credit,INR,False
TXN107504,2024-11-08 16:00:00,55726.15,ACC7862,credit,INR,False
TXN107505,2024-11-08 17:00:00,94643.23,ACC7004,credit,INR,False
TXN107506,2024-11-08 18:00:00,41558.28,ACC8244,debit,INR,False
TXN107507,2024-11-08 19:00:00,32761.52,ACC8434,debit,INR,False
TXN107508,2024-11-08 20:00:00,60708.26,ACC8190,debit,INR,False
TXN107509,2024-11-08 21:00:00,93051.82,ACC5369,credit,INR,False
TXN107510,2024-11-08 22:00:00,83709.09,ACC1947,debit,INR,False
TXN107511,2024-11-08 23:00:00,99548.81,ACC6465,debit,INR,False
TXN107512,2024-11-09 00:00:00,2354.6,ACC8331,debit,INR,False
TXN107513,2024-11-09 01:00:00,11374.53,ACC7176,credit,INR,False
TXN107514,2024-11-09 02:00:00,60985.83,ACC4515,debit,INR,False
TXN107515,2024-11-09 03:00:00,82075.59,ACC3433,debit,INR,False
TXN107516,2024-11-09 04:00:00,28595.91,ACC3324,debit,INR,False
TXN107517,2024-11-09 05:00:00,23997.19,ACC2757,debit,INR,False
TXN107518,2024-11-09 06:00:00,78718.88,ACC6088,debit,INR,False
TXN107519,2024-11-09 07:00:00,5732.55,ACC9159,debit,INR,False
TXN107520,2024-11-09 08:00:00,37001.33,ACC7886,debit,INR,False
TXN107521,2024-11-09 09:00:00,50630.34,ACC7764,credit,INR,False
TXN107522,2024-11-09 10:00:00,56078.83,ACC8472,debit,INR,False
TXN107523,2024-11-09 11:00:00,72888.65,ACC7764,debit,INR,False
TXN107524,2024-11-09 12:00:00,35549.09,ACC4827,credit,INR,False
TXN107525,2024-11-09 13:00:00,61307.17,ACC4032,credit,INR,False
TXN107526,2024-11-09 14:00:00,58579.0,ACC7374,credit,INR,False
TXN107527,2024-11-09 15:00:00,54806.85,ACC3586,credit,INR,True
TXN107528,2024-11-09 16:00:00,64084.28,ACC9559,credit,INR,False
TXN107529,2024-11-09 17:00:00,26018.97,ACC5620,debit,INR,False
TXN107530,2024-11-09 18:00:00,8556.41,ACC6255,debit,INR,True
TXN107531,2024-11-09 19:00:00,12015.24,ACC6622,debit,INR,False
TXN107532,2024-11-09 20:00:00,22535.78,ACC4075,credit,INR,False
TXN107533,2024-11-09 21:00:00,50069.77,ACC4515,debit,INR,False
TXN107534,2024-11-09 22:00:00,84060.23,ACC4991,debit,INR,False
TXN107535,2024-11-09 23:00:00,70159.2,ACC2935,credit,INR,True
TXN107536,2024-11-10 00:00:00,78925.16,ACC8066,credit,INR,False
TXN107537,2024-11-10 01:00:00,35162.46,ACC9527,debit,INR,False
TXN107538,2024-11-10 02:00:00,40524.91,ACC1895,credit,INR,False
TXN107539,2024-11-10 03:00:00,39428.82,ACC8408,debit,INR,False
TXN107540,2024-11-10 04:00:00,19268.13,ACC2575,credit,INR,False
TXN107541,2024-11-10 05:00:00,6215.54,ACC2910,debit,INR,False
TXN107542,2024-11-10 06:00:00,59132.52,ACC8450,debit,INR,False
TXN107543,2024-11-10 07:00:00,98922.75,ACC1022,debit,INR,False
TXN107544,2024-11-10 08:00:00,16766.29,ACC7733,credit,INR,False
TXN107545,2024-11-10 09:00:00,4763.81,ACC8332,credit,INR,False
TXN107546,2024-11-10 10:00:00,77975.22,ACC6440,credit,INR,False
TXN107547,2024-11-10 11:00:00,25333.34,ACC6088,credit,INR,False
TXN107548,2024-11-10 12:00:00,82981.42,ACC5173,debit,INR,False
TXN107549,2024-11-10 13:00:00,70423.27,ACC1022,debit,INR,False
TXN107550,2024-11-10 14:00:00,94572.79,ACC8957,debit,INR,False
TXN107551,2024-11-10 15:00:00,40951.83,ACC2031,debit,INR,False
TXN107552,2024-11-10 16:00:00,66230.79,ACC6358,credit,INR,False
TXN107553,2024-11-10 17:00:00,46538.99,ACC1908,credit,INR,False
TXN107554,2024-11-10 18:00:00,63095.81,ACC5147,credit,INR,False
TXN107555,2024-11-10 19:00:00,45014.93,ACC4042,credit,INR,False
TXN107556,2024-11-10 20:00:00,18944.36,ACC9382,debit,INR,False
TXN107557,2024-11-10 21:00:00,50838.95,ACC3631,credit,INR,False
TXN107558,2024-11-10 22:00:00,52905.56,ACC6441,credit,INR,False
TXN107559,2024-11-10 23:00:00,81079.32,ACC9035,credit,INR,False
TXN107560,2024-11-11 00:00:00,73578.52,ACC8344,debit,INR,False
TXN107561,2024-11-11 01:00:00,66412.78,ACC6142,debit,INR,False
TXN107562,2024-11-11 02:00:00,11427.37,ACC4927,debit,INR,False
TXN107563,2024-11-11 03:00:00,72089.57,ACC8381,credit,INR,False
TXN107564,2024-11-11 04:00:00,50080.49,ACC9263,debit,INR,False
TXN107565,2024-11-11 05:00:00,89420.54,ACC5899,debit,INR,False
TXN107566,2024-11-11 06:00:00,91995.11,ACC5431,debit,INR,False
TXN107567,2024-11-11 07:00:00,5610.14,ACC4052,debit,INR,False
TXN107568,2024-11-11 08:00:00,82082.09,ACC8392,debit,INR,False
TXN107569,2024-11-11 09:00:00,3865.97,ACC9984,debit,INR,False
TXN107570,2024-11-11 10:00:00,36780.25,ACC1507,credit,INR,False
TXN107571,2024-11-11 11:00:00,54275.77,ACC7998,credit,INR,False
TXN107572,2024-11-11 12:00:00,14895.27,ACC9645,debit,INR,False
TXN107573,2024-11-11 13:00:00,74656.75,ACC7533,credit,INR,False
TXN107574,2024-11-11 14:00:00,934.63,ACC9789,debit,INR,True
TXN107575,2024-11-11 15:00:00,16943.04,ACC6448,credit,INR,False
TXN107576,2024-11-11 16:00:00,58121.6,ACC2520,debit,INR,False
TXN107577,2024-11-11 17:00:00,71467.32,ACC3072,credit,INR,False
TXN107578,2024-11-11 18:00:00,91672.65,ACC9537,debit,INR,False
TXN107579,2024-11-11 19:00:00,70579.12,ACC2180,debit,INR,False
TXN107580,2024-11-11 20:00:00,67210.75,ACC1022,credit,INR,False
TXN107581,2024-11-11 21:00:00,39494.68,ACC2120,debit,INR,False
TXN107582,2024-11-11 22:00:00,228.31,ACC2872,credit,INR,False
TXN107583,2024-11-11 23:00:00,12103.91,ACC8529,debit,INR,False
TXN107584,2024-11-12 00:00:00,53502.0,ACC5849,debit,INR,False
TXN107585,2024-11-12 01:00:00,67545.48,ACC2877,debit,INR,False
TXN107586,2024-11-12 02:00:00,41803.08,ACC7749,debit,INR,False
TXN107587,2024-11-12 03:00:00,73094.83,ACC6012,credit,INR,False
TXN107588,2024-11-12 04:00:00,52234.04,ACC1275,credit,INR,False
TXN107589,2024-11-12 05:00:00,7510.2,ACC2263,credit,INR,False
TXN107590,2024-11-12 06:00:00,19282.42,ACC8933,credit,INR,False
TXN107591,2024-11-12 07:00:00,84015.82,ACC1151,credit,INR,False
TXN107592,2024-11-12 08:00:00,72518.78,ACC9825,debit,INR,True
TXN107593,2024-11-12 09:00:00,89486.72,ACC2459,debit,INR,False
TXN107594,2024-11-12 10:00:00,11843.97,ACC1974,credit,INR,False
TXN107595,2024-11-12 11:00:00,99023.23,ACC8189,debit,INR,False
TXN107596,2024-11-12 12:00:00,21019.73,ACC7980,credit,INR,True
TXN107597,2024-11-12 13:00:00,1276.81,ACC6521,debit,INR,False
TXN107598,2024-11-12 14:00:00,99742.55,ACC4291,credit,INR,False
TXN107599,2024-11-12 15:00:00,28179.28,ACC5147,debit,INR,False
TXN107600,2024-11-12 16:00:00,66835.14,ACC6710,debit,INR,False
TXN107601,2024-11-12 17:00:00,17750.56,ACC3037,credit,INR,True
TXN107602,2024-11-12 18:00:00,58064.83,ACC8479,debit,INR,False
TXN107603,2024-11-12 19:00:00,90413.1,ACC7079,credit,INR,False
TXN107604,2024-11-12 20:00:00,32086.1,ACC8892,debit,INR,False
TXN107605,2024-11-12 21:00:00,67058.37,ACC4515,credit,INR,False
TXN107606,2024-11-12 22:00:00,18871.57,ACC4042,debit,INR,False
TXN107607,2024-11-12 23:00:00,62517.06,ACC4831,credit,INR,False
TXN107608,2024-11-13 00:00:00,33711.39,ACC7176,debit,INR,False
TXN107609,2024-11-13 01:00:00,21199.71,ACC1395,debit,INR,False
TXN107610,2024-11-13 02:00:00,31386.89,ACC8472,credit,INR,False
TXN107611,2024-11-13 03:00:00,17966.22,ACC7583,credit,INR,False
TXN107612,2024-11-13 04:00:00,90201.42,ACC3792,credit,INR,False
TXN107613,2024-11-13 05:00:00,39778.97,ACC4796,credit,INR,False
TXN107614,2024-11-13 06:00:00,24603.4,ACC7081,debit,INR,False
TXN107615,2024-11-13 07:00:00,44895.94,ACC5491,debit,INR,False
TXN107616,2024-11-13 08:00:00,32121.56,ACC3318,debit,INR,False
TXN107617,2024-11-13 09:00:00,74467.48,ACC9014,debit,INR,False
TXN107618,2024-11-13 10:00:00,97124.87,ACC2620,debit,INR,False
TXN107619,2024-11-13 11:00:00,43859.56,ACC9559,credit,INR,False
TXN107620,2024-11-13 12:00:00,86117.24,ACC7935,credit,INR,False
TXN107621,2024-11-13 13:00:00,56629.72,ACC8034,credit,INR,False
TXN107622,2024-11-13 14:00:00,15807.84,ACC6025,credit,INR,False
TXN107623,2024-11-13 15:00:00,69093.21,ACC7583,credit,INR,False
TXN107624,2024-11-13 16:00:00,51392.11,ACC3977,debit,INR,False
TXN107625,2024-11-13 17:00:00,65095.59,ACC7238,debit,INR,False
TXN107626,2024-11-13 18:00:00,88979.77,ACC2547,credit,INR,False
TXN107627,2024-11-13 19:00:00,44099.41,ACC7004,credit,INR,True
TXN107628,2024-11-13 20:00:00,90127.64,ACC9885,credit,INR,False
TXN107629,2024-11-13 21:00:00,75091.83,ACC4312,debit,INR,False
TXN107630,2024-11-13 22:00:00,48911.63,ACC6698,credit,INR,False
TXN107631,2024-11-13 23:00:00,60361.89,ACC2180,credit,INR,False
TXN107632,2024-11-14 00:00:00,32625.56,ACC4827,credit,INR,False
TXN107633,2024-11-14 01:00:00,98361.37,ACC1306,debit,INR,False
TXN107634,2024-11-14 02:00:00,66768.38,ACC1947,credit,INR,False
TXN107635,2024-11-14 03:00:00,4480.3,ACC7337,debit,INR,False
TXN107636,2024-11-14 04:00:00,32729.53,ACC6510,credit,INR,False
TXN107637,2024-11-14 05:00:00,62369.11,ACC9545,credit,INR,False
TXN107638,2024-11-14 06:00:00,5727.69,ACC3186,debit,INR,False
TXN107639,2024-11-14 07:00:00,2486.03,ACC2656,debit,INR,False
TXN107640,2024-11-14 08:00:00,45057.42,ACC3633,credit,INR,False
TXN107641,2024-11-14 09:00:00,33335.75,ACC2331,credit,INR,False
TXN107642,2024-11-14 10:00:00,43886.03,ACC8408,debit,INR,False
TXN107643,2024-11-14 11:00:00,26343.06,ACC4071,debit,INR,False
TXN107644,2024-11-14 12:00:00,16555.3,ACC9115,credit,INR,False
TXN107645,2024-11-14 13:00:00,68945.42,ACC1721,debit,INR,False
TXN107646,2024-11-14 14:00:00,51505.65,ACC6341,debit,INR,False
TXN107647,2024-11-14 15:00:00,20095.41,ACC3925,credit,INR,False
TXN107648,2024-11-14 16:00:00,32026.98,ACC6310,credit,INR,False
TXN107649,2024-11-14 17:00:00,59221.61,ACC1027,credit,INR,False
TXN107650,2024-11-14 18:00:00,7315.71,ACC1098,debit,INR,False
TXN107651,2024-11-14 19:00:00,14830.56,ACC2484,credit,INR,False
TXN107652,2024-11-14 20:00:00,7417.24,ACC3853,credit,INR,False
TXN107653,2024-11-14 21:00:00,81250.5,ACC8590,debit,INR,False
TXN107654,2024-11-14 22:00:00,75265.68,ACC8386,credit,INR,False
TXN107655,2024-11-14 23:00:00,75355.96,ACC5929,debit,INR,False
TXN107656,2024-11-15 00:00:00,71660.9,ACC1895,debit,INR,True
TXN107657,2024-11-15 01:00:00,66971.6,ACC8904,credit,INR,False
TXN107658,2024-11-15 02:00:00,47751.49,ACC6012,credit,INR,False
TXN107659,2024-11-15 03:00:00,64263.59,ACC7829,debit,INR,True
TXN107660,2024-11-15 04:00:00,3932.32,ACC7238,credit,INR,False
TXN107661,2024-11-15 05:00:00,62184.3,ACC1827,debit,INR,False
TXN107662,2024-11-15 06:00:00,77809.98,ACC2656,debit,INR,False
TXN107663,2024-11-15 07:00:00,50085.8,ACC9950,credit,INR,False
TXN107664,2024-11-15 08:00:00,35815.58,ACC1791,credit,INR,True
TXN107665,2024-11-15 09:00:00,27814.93,ACC4983,debit,INR,False
TXN107666,2024-11-15 10:00:00,64315.92,ACC7408,debit,INR,False
TXN107667,2024-11-15 11:00:00,69310.84,ACC3511,credit,INR,False
TXN107668,2024-11-15 12:00:00,87109.66,ACC2757,debit,INR,False
TXN107669,2024-11-15 13:00:00,34299.17,ACC5723,debit,INR,True
TXN107670,2024-11-15 14:00:00,77000.25,ACC4892,debit,INR,False
TXN107671,2024-11-15 15:00:00,56179.45,ACC8344,credit,INR,False
TXN107672,2024-11-15 16:00:00,88295.37,ACC4022,debit,INR,True
TXN107673,2024-11-15 17:00:00,52828.43,ACC5870,debit,INR,False
TXN107674,2024-11-15 18:00:00,51811.22,ACC6386,credit,INR,False
TXN107675,2024-11-15 19:00:00,57829.92,ACC7238,debit,INR,False
TXN107676,2024-11-15 20:00:00,74956.6,ACC7004,debit,INR,False
TXN107677,2024-11-15 21:00:00,96472.58,ACC1098,credit,INR,False
TXN107678,2024-11-15 22:00:00,7448.98,ACC7618,credit,INR,False
TXN107679,2024-11-15 23:00:00,5438.12,ACC6133,credit,INR,False
TXN107680,2024-11-16 00:00:00,93761.28,ACC4606,credit,INR,False
TXN107681,2024-11-16 01:00:00,53034.57,ACC3841,credit,INR,False
TXN107682,2024-11-16 02:00:00,61528.81,ACC2351,debit,INR,False
TXN107683,2024-11-16 03:00:00,48294.12,ACC5595,debit,INR,False
TXN107684,2024-11-16 04:00:00,9456.38,ACC3853,credit,INR,False
TXN107685,2024-11-16 05:00:00,76832.13,ACC4075,debit,INR,False
TXN107686,2024-11-16 06:00:00,74747.74,ACC6058,credit,INR,False
TXN107687,2024-11-16 07:00:00,31239.16,ACC5860,debit,INR,False
TXN107688,2024-11-16 08:00:00,30693.3,ACC8970,debit,INR,False
TXN107689,2024-11-16 09:00:00,83800.35,ACC6012,debit,INR,False
TXN107690,2024-11-16 10:00:00,7328.49,ACC5237,credit,INR,False
TXN107691,2024-11-16 11:00:00,88122.4,ACC4980,credit,INR,False
TXN107692,2024-11-16 12:00:00,25740.5,ACC3010,credit,INR,False
TXN107693,2024-11-16 13:00:00,59339.18,ACC3163,debit,INR,False
TXN107694,2024-11-16 14:00:00,93605.82,ACC5776,credit,INR,False
TXN107695,2024-11-16 15:00:00,67844.44,ACC7471,debit,INR,False
TXN107696,2024-11-16 16:00:00,41501.54,ACC6142,debit,INR,False
TXN107697,2024-11-16 17:00:00,68984.47,ACC7322,credit,INR,False
TXN107698,2024-11-16 18:00:00,34463.57,ACC9885,debit,INR,False
TXN107699,2024-11-16 19:00:00,27798.12,ACC2051,debit,INR,False
TXN107700,2024-11-16 20:00:00,99668.66,ACC8340,debit,INR,False
TXN107701,2024-11-16 21:00:00,75103.94,ACC6497,credit,INR,False
TXN107702,2024-11-16 22:00:00,64507.53,ACC9683,credit,INR,False
TXN107703,2024-11-16 23:00:00,35593.44,ACC3035,credit,INR,False
TXN107704,2024-11-17 00:00:00,5011.17,ACC1071,debit,INR,False
TXN107705,2024-11-17 01:00:00,3202.58,ACC4835,debit,INR,False
TXN107706,2024-11-17 02:00:00,55462.71,ACC3978,credit,INR,False
TXN107707,2024-11-17 03:00:00,76227.07,ACC7110,debit,INR,False
TXN107708,2024-11-17 04:00:00,53784.18,ACC1362,credit,INR,False
TXN107709,2024-11-17 05:00:00,84094.43,ACC5204,credit,INR,False
TXN107710,2024-11-17 06:00:00,3439.31,ACC8182,credit,INR,False
TXN107711,2024-11-17 07:00:00,36738.53,ACC9702,credit,INR,True
TXN107712,2024-11-17 08:00:00,23783.33,unknown,debit,INR,False
TXN107713,2024-11-17 09:00:00,44782.57,ACC7690,debit,INR,False
TXN107714,2024-11-17 10:00:00,7330.4,ACC6674,debit,INR,False
TXN107715,2024-11-17 11:00:00,95417.75,ACC3841,credit,INR,False
TXN107716,2024-11-17 12:00:00,22403.21,ACC5237,debit,INR,False
TXN107717,2024-11-17 13:00:00,92238.55,ACC9660,credit,INR,False
TXN107718,2024-11-17 14:00:00,42646.73,ACC3800,credit,INR,False
TXN107719,2024-11-17 15:00:00,98553.86,ACC5721,credit,INR,False
TXN107720,2024-11-17 16:00:00,55450.43,ACC2583,debit,INR,False
TXN107721,2024-11-17 17:00:00,93090.2,ACC5278,credit,INR,False
TXN107722,2024-11-17 18:00:00,634.36,ACC1842,debit,INR,False
TXN107723,2024-11-17 19:00:00,74849.06,ACC6510,debit,INR,False
TXN107724,2024-11-17 20:00:00,90314.76,ACC4744,debit,INR,False
TXN107725,2024-11-17 21:00:00,14058.08,ACC9746,debit,INR,False
TXN107726,2024-11-17 22:00:00,9702.97,ACC1932,debit,INR,False
TXN107727,2024-11-17 23:00:00,42514.8,ACC9772,debit,INR,False
TXN107728,2024-11-18 00:00:00,93374.52,ACC6088,debit,INR,False
TXN107729,2024-11-18 01:00:00,54284.42,ACC7211,debit,INR,False
TXN107730,2024-11-18 02:00:00,52792.9,ACC7886,credit,INR,False
TXN107731,2024-11-18 03:00:00,14198.5,unknown,credit,INR,False
TXN107732,2024-11-18 04:00:00,178.87,ACC7611,debit,INR,False
TXN107733,2024-11-18 05:00:00,81033.0,ACC9885,debit,INR,False
TXN107734,2024-11-18 06:00:00,8848.7,ACC5946,debit,INR,False
TXN107735,2024-11-18 07:00:00,63421.6,ACC6524,debit,INR,False
TXN107736,2024-11-18 08:00:00,91470.18,ACC8248,debit,INR,False
TXN107737,2024-11-18 09:00:00,20944.33,ACC2942,credit,INR,False
TXN107738,2024-11-18 10:00:00,66560.76,ACC9275,debit,INR,False
TXN107739,2024-11-18 11:00:00,7961.99,ACC4925,debit,INR,False
TXN107740,2024-11-18 12:00:00,60415.14,ACC4255,debit,INR,False
TXN107741,2024-11-18 13:00:00,16476.78,ACC4454,credit,INR,False
TXN107742,2024-11-18 14:00:00,73621.76,ACC2216,credit,INR,False
TXN107743,2024-11-18 15:00:00,30193.01,ACC5237,debit,INR,False
TXN107744,2024-11-18 16:00:00,46392.76,ACC2368,credit,INR,False
TXN107745,2024-11-18 17:00:00,59983.11,ACC1020,credit,INR,True
TXN107746,2024-11-18 18:00:00,17210.21,ACC2617,credit,INR,False
TXN107747,2024-11-18 19:00:00,74189.62,ACC9302,credit,INR,False
TXN107748,2024-11-18 20:00:00,30333.77,ACC8957,credit,INR,False
TXN107749,2024-11-18 21:00:00,66270.95,ACC8248,credit,INR,False
TXN107750,2024-11-18 22:00:00,15912.48,ACC1596,credit,INR,False
TXN107751,2024-11-18 23:00:00,68842.95,ACC3613,credit,INR,False
TXN107752,2024-11-19 00:00:00,12905.99,ACC4460,debit,INR,False
TXN107753,2024-11-19 01:00:00,42593.11,ACC9984,debit,INR,False
TXN107754,2024-11-19 02:00:00,24795.89,ACC1452,credit,INR,False
TXN107755,2024-11-19 03:00:00,74862.69,ACC4460,credit,INR,False
TXN107756,2024-11-19 04:00:00,26277.3,ACC2351,debit,INR,False
TXN107757,2024-11-19 05:00:00,88183.56,ACC1027,debit,INR,False
TXN107758,2024-11-19 06:00:00,89192.84,ACC7942,credit,INR,False
TXN107759,2024-11-19 07:00:00,19724.49,ACC4506,debit,INR,False
TXN107760,2024-11-19 08:00:00,61423.21,ACC5227,credit,INR,False
TXN107761,2024-11-19 09:00:00,8862.99,ACC1061,debit,INR,False
TXN107762,2024-11-19 10:00:00,39214.56,ACC9885,credit,INR,False
TXN107763,2024-11-19 11:00:00,71360.84,ACC8386,debit,INR,False
TXN107764,2024-11-19 12:00:00,65976.38,ACC8381,credit,INR,False
TXN107765,2024-11-19 13:00:00,62507.6,ACC8381,debit,INR,False
TXN107766,2024-11-19 14:00:00,28325.83,ACC9559,debit,INR,False
TXN107767,2024-11-19 15:00:00,37864.69,ACC8381,credit,INR,False
TXN107768,2024-11-19 16:00:00,10384.32,ACC6283,credit,INR,False
TXN107769,2024-11-19 17:00:00,71930.38,ACC4299,debit,INR,False
TXN107770,2024-11-19 18:00:00,50438.49,ACC1104,debit,INR,False
TXN107771,2024-11-19 19:00:00,70905.69,ACC7627,credit,INR,False
TXN107772,2024-11-19 20:00:00,24969.46,ACC5087,debit,INR,False
TXN107773,2024-11-19 21:00:00,32511.38,ACC7268,debit,INR,False
TXN107774,2024-11-19 22:00:00,33488.11,ACC8344,debit,INR,False
TXN107775,2024-11-19 23:00:00,2671.67,ACC3228,debit,INR,False
TXN107776,2024-11-20 00:00:00,34170.68,ACC8453,debit,INR,False
TXN107777,2024-11-20 01:00:00,80350.13,ACC7268,credit,INR,False
TXN107778,2024-11-20 02:00:00,89740.12,ACC5087,debit,INR,False
TXN107779,2024-11-20 03:00:00,51870.01,ACC2547,debit,INR,False
TXN107780,2024-11-20 04:00:00,45604.62,ACC1985,credit,INR,False
TXN107781,2024-11-20 05:00:00,3179.38,ACC4856,credit,INR,False
TXN107782,2024-11-20 06:00:00,87932.51,ACC4052,credit,INR,False
TXN107783,2024-11-20 07:00:00,1399.72,ACC8155,credit,INR,False
TXN107784,2024-11-20 08:00:00,94480.53,ACC6088,credit,INR,False
TXN107785,2024-11-20 09:00:00,48972.7,ACC8479,debit,INR,False
TXN107786,2024-11-20 10:00:00,34259.26,ACC3977,debit,INR,False
TXN107787,2024-11-20 11:00:00,92429.42,ACC8704,debit,INR,False
TXN107788,2024-11-20 12:00:00,2536.66,ACC8055,credit,INR,False
TXN107789,2024-11-20 13:00:00,58184.35,ACC4890,credit,INR,False
TXN107790,2024-11-20 14:00:00,54938.36,ACC3525,credit,INR,False
TXN107791,2024-11-20 15:00:00,22010.11,ACC1219,debit,INR,True
TXN107792,2024-11-20 16:00:00,42945.85,ACC2583,debit,INR,False
TXN107793,2024-11-20 17:00:00,65261.17,ACC8836,debit,INR,False
TXN107794,2024-11-20 18:00:00,72740.41,ACC1061,debit,INR,True
TXN107795,2024-11-20 19:00:00,171.61,ACC7911,debit,INR,False
TXN107796,2024-11-20 20:00:00,93691.66,ACC5748,debit,INR,False
TXN107797,2024-11-20 21:00:00,16536.08,ACC9950,credit,INR,False
TXN107798,2024-11-20 22:00:00,23434.69,ACC8926,debit,INR,False
TXN107799,2024-11-20 23:00:00,26421.0,ACC1440,debit,INR,False
TXN107800,2024-11-21 00:00:00,3878.23,ACC3853,debit,INR,False
TXN107801,2024-11-21 01:00:00,12392.91,ACC6171,debit,INR,False
TXN107802,2024-11-21 02:00:00,98636.36,ACC4163,debit,INR,False
TXN107803,2024-11-21 03:00:00,31590.15,ACC1071,credit,INR,False
TXN107804,2024-11-21 04:00:00,11618.58,ACC7083,debit,INR,False
TXN107805,2024-11-21 05:00:00,10788.43,ACC3015,debit,INR,True
TXN107806,2024-11-21 06:00:00,71974.05,ACC7583,credit,INR,False
TXN107807,2024-11-21 07:00:00,85471.41,ACC9539,credit,INR,False
TXN107808,2024-11-21 08:00:00,25769.53,ACC5899,debit,INR,False
TXN107809,2024-11-21 09:00:00,2188.86,ACC2620,debit,INR,False
TXN107810,2024-11-21 10:00:00,22386.69,ACC8392,debit,INR,False
TXN107811,2024-11-21 11:00:00,5745.92,ACC1932,debit,INR,False
TXN107812,2024-11-21 12:00:00,10429.15,ACC8386,debit,INR,False
TXN107813,2024-11-21 13:00:00,43207.66,ACC3511,credit,INR,False
TXN107814,2024-11-21 14:00:00,23068.85,ACC5215,credit,INR,False
TXN107815,2024-11-21 15:00:00,51642.99,ACC6012,debit,INR,False
TXN107816,2024-11-21 16:00:00,25424.03,ACC4414,debit,INR,False
TXN107817,2024-11-21 17:00:00,94059.68,ACC1794,credit,INR,True
TXN107818,2024-11-21 18:00:00,90603.8,ACC6069,credit,INR,False
TXN107819,2024-11-21 19:00:00,56723.93,ACC8778,debit,INR,False
TXN107820,2024-11-21 20:00:00,35506.96,ACC3170,debit,INR,False
TXN107821,2024-11-21 21:00:00,38176.57,ACC2309,debit,INR,False
TXN107822,2024-11-21 22:00:00,41244.04,ACC4195,debit,INR,False
TXN107823,2024-11-21 23:00:00,72785.17,ACC6622,debit,INR,False
TXN107824,2024-11-22 00:00:00,45218.74,ACC6058,debit,INR,False
TXN107825,2024-11-22 01:00:00,85687.32,ACC7752,credit,INR,False
